15,21,32,+2.89737E+01,+2.91640E+01,+2.89524E+01,+1.77785E+01,+1.75150E+01,+1.74272E+01,+6.93509E+01,+6.34253E+01,+7.13082E+01,+5.00005E+01
15,21,32,+2.89737E+01,+2.91640E+01,+2.89524E+01,+1.77785E+01,+1.75150E+01,+1.74272E+01,+6.93509E+01,+6.34253E+01,+7.13082E+01,+5.00005E+01
15,21,33,+2.89728E+01,+2.91634E+01,+2.89549E+01,+1.77801E+01,+1.75089E+01,+1.74325E+01,+6.92183E+01,+6.34948E+01,+7.14712E+01,+5.00004E+01
15,21,34,+2.89724E+01,+2.91627E+01,+2.89556E+01,+1.77802E+01,+1.75070E+01,+1.74331E+01,+6.92073E+01,+6.34655E+01,+7.15579E+01,+5.00005E+01
15,21,36,+2.89703E+01,+2.91628E+01,+2.89580E+01,+1.77786E+01,+1.74997E+01,+1.74418E+01,+6.90104E+01,+6.36063E+01,+7.17003E+01,+5.00004E+01
15,21,37,+2.89700E+01,+2.91622E+01,+2.89595E+01,+1.77782E+01,+1.74983E+01,+1.74425E+01,+6.89755E+01,+6.36187E+01,+7.18022E+01,+5.00003E+01
15,21,38,+2.89689E+01,+2.91629E+01,+2.89600E+01,+1.77762E+01,+1.74955E+01,+1.74474E+01,+6.88794E+01,+6.37494E+01,+7.18427E+01,+5.00003E+01
15,21,39,+2.89668E+01,+2.91647E+01,+2.89618E+01,+1.77719E+01,+1.74925E+01,+1.74539E+01,+6.87479E+01,+6.39795E+01,+7.19226E+01,+5.00002E+01
15,21,41,+2.89655E+01,+2.91653E+01,+2.89622E+01,+1.77693E+01,+1.74920E+01,+1.74576E+01,+6.86777E+01,+6.40848E+01,+7.19264E+01,+5.00004E+01
15,21,42,+2.89643E+01,+2.91659E+01,+2.89623E+01,+1.77657E+01,+1.74917E+01,+1.74615E+01,+6.85951E+01,+6.41778E+01,+7.18608E+01,+5.00004E+01
15,21,43,+2.89629E+01,+2.91671E+01,+2.89623E+01,+1.77617E+01,+1.74921E+01,+1.74645E+01,+6.85373E+01,+6.42994E+01,+7.18206E+01,+5.00006E+01
15,21,44,+2.89612E+01,+2.91689E+01,+2.89624E+01,+1.77566E+01,+1.74931E+01,+1.74682E+01,+6.84716E+01,+6.45096E+01,+7.18180E+01,+5.00006E+01
15,21,46,+2.89616E+01,+2.91696E+01,+2.89620E+01,+1.77547E+01,+1.74958E+01,+1.74668E+01,+6.85411E+01,+6.45628E+01,+7.18234E+01,+5.00004E+01
15,21,47,+2.89612E+01,+2.91712E+01,+2.89627E+01,+1.77531E+01,+1.74960E+01,+1.74683E+01,+6.85171E+01,+6.47264E+01,+7.19002E+01,+5.00005E+01
15,21,48,+2.89607E+01,+2.91737E+01,+2.89600E+01,+1.77428E+01,+1.75065E+01,+1.74676E+01,+6.86420E+01,+6.48721E+01,+7.15557E+01,+5.00004E+01
15,21,50,+2.86444E+01,+2.88550E+01,+2.86462E+01,+1.70909E+01,+1.68630E+01,+1.68110E+01,+6.41202E+01,+6.00688E+01,+6.66567E+01,+4.99978E+01
15,21,51,+2.78620E+01,+2.80743E+01,+2.78674E+01,+1.56136E+01,+1.54082E+01,+1.53434E+01,+5.43878E+01,+5.04768E+01,+5.64221E+01,+5.00005E+01
15,21,52,+2.78622E+01,+2.80743E+01,+2.78669E+01,+1.56122E+01,+1.54103E+01,+1.53438E+01,+5.44671E+01,+5.05838E+01,+5.63859E+01,+5.00002E+01
15,21,53,+2.78645E+01,+2.80748E+01,+2.78644E+01,+1.56118E+01,+1.54190E+01,+1.53359E+01,+5.47385E+01,+5.05768E+01,+5.63163E+01,+5.00005E+01
15,21,55,+2.78660E+01,+2.80739E+01,+2.78636E+01,+1.56149E+01,+1.54205E+01,+1.53314E+01,+5.48605E+01,+5.04904E+01,+5.63337E+01,+5.00005E+01
15,21,56,+2.78679E+01,+2.80736E+01,+2.78620E+01,+1.56162E+01,+1.54252E+01,+1.53254E+01,+5.50537E+01,+5.03888E+01,+5.62530E+01,+5.00007E+01
15,21,57,+2.78710E+01,+2.80735E+01,+2.78595E+01,+1.56203E+01,+1.54317E+01,+1.53150E+01,+5.53349E+01,+5.01489E+01,+5.61727E+01,+5.00006E+01
15,21,59,+2.78723E+01,+2.80729E+01,+2.78593E+01,+1.56231E+01,+1.54320E+01,+1.53123E+01,+5.54199E+01,+5.01075E+01,+5.61888E+01,+5.00006E+01
15,22,0,+2.78729E+01,+2.80723E+01,+2.78589E+01,+1.56257E+01,+1.54308E+01,+1.53110E+01,+5.54417E+01,+5.00536E+01,+5.61942E+01,+5.00005E+01
15,22,1,+2.78734E+01,+2.80708E+01,+2.78589E+01,+1.56290E+01,+1.54287E+01,+1.53096E+01,+5.54541E+01,+4.99885E+01,+5.62477E+01,+5.00004E+01
15,22,2,+2.78468E+01,+2.80416E+01,+2.78337E+01,+1.55815E+01,+1.53708E+01,+1.52538E+01,+5.51232E+01,+4.95101E+01,+5.60243E+01,+4.99997E+01
15,22,4,+2.67660E+01,+2.69537E+01,+2.67633E+01,+1.38294E+01,+1.36347E+01,+1.35105E+01,+4.43615E+01,+3.87022E+01,+4.48494E+01,+4.99976E+01
15,22,5,+2.65350E+01,+2.67249E+01,+2.65331E+01,+1.35099E+01,+1.33145E+01,+1.31942E+01,+4.25786E+01,+3.71124E+01,+4.32330E+01,+5.00005E+01
15,22,6,+2.65366E+01,+2.67238E+01,+2.65340E+01,+1.35130E+01,+1.33141E+01,+1.31930E+01,+4.26556E+01,+3.70482E+01,+4.33313E+01,+5.00005E+01
15,22,8,+2.65362E+01,+2.67214E+01,+2.65348E+01,+1.35172E+01,+1.33078E+01,+1.31942E+01,+4.25746E+01,+3.69910E+01,+4.34368E+01,+5.00003E+01
15,22,9,+2.65355E+01,+2.67215E+01,+2.65350E+01,+1.35162E+01,+1.33058E+01,+1.31972E+01,+4.25143E+01,+3.69991E+01,+4.34259E+01,+5.00007E+01
15,22,10,+2.65346E+01,+2.67208E+01,+2.65374E+01,+1.35185E+01,+1.32994E+01,+1.32016E+01,+4.23798E+01,+3.70639E+01,+4.35512E+01,+5.00004E+01
15,22,11,+2.65337E+01,+2.67186E+01,+2.65404E+01,+1.35216E+01,+1.32926E+01,+1.32051E+01,+4.22614E+01,+3.70910E+01,+4.38059E+01,+5.00003E+01
15,22,13,+2.65323E+01,+2.67182E+01,+2.65412E+01,+1.35215E+01,+1.32894E+01,+1.32086E+01,+4.21452E+01,+3.71162E+01,+4.38510E+01,+5.00004E+01
15,22,14,+2.65311E+01,+2.67182E+01,+2.65420E+01,+1.35204E+01,+1.32873E+01,+1.32119E+01,+4.20604E+01,+3.71494E+01,+4.38912E+01,+5.00004E+01
15,22,15,+2.65305E+01,+2.67189E+01,+2.65423E+01,+1.35182E+01,+1.32874E+01,+1.32144E+01,+4.20650E+01,+3.72205E+01,+4.39146E+01,+5.00001E+01
15,22,17,+2.65278E+01,+2.67203E+01,+2.65439E+01,+1.35118E+01,+1.32859E+01,+1.32219E+01,+4.19042E+01,+3.74174E+01,+4.39057E+01,+5.00003E+01
